ref_idx,source_type,text,theme,main_class,subgroup_code,kuusi_id
3163,example,Bad news travels fast,J,J1,J1e,J1e-10
3164,example,Üble Botschaft bringt man bald,J,J1,J1e,J1e-10
3165,example,Les mauvaises nouvelles ont des ailes,J,J1,J1e,J1e-10
3166,example,El bien suena y el mal vuela,J,J1,J1e,J1e-10
3167,example,No secret but between two,J,J1,J1e,J1e-12
3168,example,"Three people can keep a secret, if two are away",J,J1,J1e,J1e-12
3169,example,"Was kommt in den dritten Mund, wird aller Welt kund",J,J1,J1e,J1e-12
3170,example,Quod tacitum esse velis nemini dixeris (Latin),J,J1,J1e,J1e-12
3171,example,"What is told in the ear of a man is often heard a hundred miles away trl.Danish,Chinese",J,J1,J1e,J1e-13
3172,example,What is told in the ear of a man is often heard a hundred miles away,J,J1,J1e,J1e-13
3173,example,Tell no one what you do not wish to be repeated,J,J1,J1e,J1e-14
3174,example,Ein Geheimnis darf man auch seinem Hemde nicht anvertrauen,J,J1,J1e,J1e-14
3175,example,Interior tunica secretorum sit inconscia (Latin),J,J1,J1e,J1e-14
3176,example,Ill news comes apace,J,J1,J1e,J1e-18
3177,example,Bad news has wings,J,J1,J1e,J1e-18
3178,example,Böse Botschaft bringt man bald,J,J1,J1e,J1e-18
3179,example,No news is good news,J,J1,J1e,J1e-19
3180,example,"Keine Nachrichten, gute Nachrichten",J,J1,J1e,J1e-19
3181,example,"Pas de nouvelles, bonnes nouvelles",J,J1,J1e,J1e-19
3182,example,"Nulla nuova, buona nuova",J,J1,J1e,J1e-19
3183,example,Ill news come apace,J,J1,J1e,J1e-20
3184,example,Fame has wings,J,J1,J1e,J1e-22
3185,example,Ruhm hat Flügel,J,J1,J1e,J1e-22
3186,example,Fama volat (Latin),J,J1,J1e,J1e-22
3187,example,Post verba verbera,J,J1,J1e,J1e-25
3188,example,One ill word asks another,J,J1,J1e,J1e-25
3189,example,A lie begets a lie,J,J1,J1e,J1e-27
3190,example,Fallacia alia aliam trudit (Latin),J,J1,J1e,J1e-27
3191,example,De una mentira nacen ciento,J,J1,J1e,J1e-27
3192,example,A word spoken is an arrow let fly,J,J1,J1f,J1f-11
3193,example,He who says what he likes shall hear what he does not,J,J1,J1f,J1f-14
3194,example,"Chi dice quel che vuole, ode quel che non vorrebbe",J,J1,J1f,J1f-14
3195,example,Better slip with foot than with tongue,J,J1,J1f,J1f-18
3196,example,Besser mit den Füßen gestrauchelt als mit der Zunge,J,J1,J1f,J1f-18
3197,example,"Satius est equo labi, quam lingua (Latin)",J,J1,J1f,J1f-18
3198,example,Every time the sheep bleats it loses a mouthful,J,J1,J1g,J1g-13
3199,example,Brebis qui bêle perd sa goulée,J,J1,J1g,J1g-13
3200,example,The fish is killed by its mouth trl.Spanish,J,J1,J1g,J1g-14
3201,example,The fish is killed by its mouth,J,J1,J1g,J1g-14
3202,example,The more it is stirred the more it will stink,J,J1,J1g,J1g-18
3203,example,"Je mehr man den Dreck rührt, je mehr stinkt er",J,J1,J1g,J1g-18
3204,example,"Stercus quo plus commovetur, tanto plus faetet (Latin)",J,J1,J1g,J1g-18
3205,example,Cuanto más se menea el cieno más huele,J,J1,J1g,J1g-18
3206,example,"Speak fitly, or be silent wisely",J,J1,J1g,J1g-19
3207,example,Schweigen zur rechten Zeit übertrifft Beredsamkeit,J,J1,J1g,J1g-19
3208,example,Aliquando pro facundia silentium est (Latin),J,J1,J1g,J1g-19
3209,example,"Speech is silver, silence is gold",J,J1,J1g,J1g-22
3210,example,"La parola è d'argento, il silenzio è d'oro",J,J1,J1g,J1g-22
3211,example,"Silentium omnia bona continet, mala omnia locuacitas (Latin)",J,J1,J1g,J1g-22
3212,example,He cannot speak well who cannot hold his tongue,J,J1,J1g,J1g-22c
3213,example,Schweigen ist auch eine Kunst,J,J1,J1g,J1g-22c
3214,example,"Sapiens est, qui tacere novit (Latin)",J,J1,J1g,J1g-22c
3215,example,Into a shut mouth flies fly not,J,J1,J1g,J1g-24b
3216,example,"Halt's Maul, so fliegt dir keine Mücke hinein",J,J1,J1g,J1g-24b
3217,example,"Bouche serrée, mouche n'y entre",J,J1,J1g,J1g-24b
3218,example,En boca cerrada ni moscas ni nada,J,J1,J1g,J1g-24b
3219,example,Keep your mouth shut and your eyes open,J,J1,J1g,J1g-26
3220,example,Fools never perceive where they are ill-timed or ill-placed,J,J1,J1g,J1g-29
3221,example,Fools rush in (where angels fear to tread),J,J1,J1g,J1g-29
3222,example,Great cry and little wool,J,J1,J1h,J1h-11
3223,example,"Great boast, small roast",J,J1,J1h,J1h-11
3224,example,Mucho humo sin fuego,J,J1,J1h,J1h-11
3225,example,"Saying is one thing, doing another",J,J1,J1h,J1h-15
3226,example,Von Worten zu Werken ist ein weiter Weg,J,J1,J1h,J1h-15
3227,example,"Aliud est facere, aliud est dicere (Latin)",J,J1,J1h,J1h-15
3228,example,Dire et faire sont deux,J,J1,J1h,J1h-15
3229,example,Fare e dire son due cose,J,J1,J1h,J1h-15
3230,example,Action speaks louder than words,J,J1,J1h,J1h-17
3231,example,Actions speak louder than words,J,J1,J1h,J1h-18
3232,example,"Deeds, not words",J,J1,J1h,J1h-18
3233,example,handeln ist besser als reden,J,J1,J1h,J1h-18
3234,example,Facta non verba (Latin),J,J1,J1h,J1h-18
3235,example,Easier said than done,J,J1,J1h,J1h-22
3236,example,Words pay no debts,J,J1,J1h,J1h-22
3237,example,"Bald gesagt, schwer getan",J,J1,J1h,J1h-22
3238,example,Aconsejar es más fácil que ejecutar,J,J1,J1h,J1h-22
3239,example,Take a man by his word and a cow by her horn,J,J1,J1i,J1i-12
3240,example,"An ox is taken by the horns, and a man by the tongue",J,J1,J1i,J1i-12
3241,example,"Das Pherd beim Zaum, den Mann beim Wort",J,J1,J1i,J1i-12
3242,example,A promise is a debt,J,J1,J1i,J1i-19
3243,example,My word is my bond,J,J1,J1i,J1i-19
3244,example,Versprechen macht Schuld,J,J1,J1i,J1i-19
3245,example,Promissio parit debitum (Latin),J,J1,J1i,J1i-19
3246,example,He that promises too much means nothing,J,J1,J1i,J1i-22
3247,example,Eggs and oaths are easily broken,J,J1,J1i,J1i-24b
3248,example,"Promises are like pie-crust, made to be broken",J,J1,J1i,J1i-24b
3249,example,"Leicht versprochen, leicht gebrochen",J,J1,J1i,J1i-24b
3250,example,Lo prometido es deuda,J,J1,J1i,J1i-24b
3251,example,Be slow to promise and quick to perform,J,J1,J1i,J1i-25
3252,example,"Versprich wening, aber halte viel",J,J1,J1i,J1i-25
3253,example,On promet beaucoup pour se dispenser de donne peu,J,J1,J1i,J1i-25
3254,example,"When the fox preaches, take care of your geese",J,J1,J1j,J1j-12
3255,example,Cum lupus addiscit psalmos desiderat agnos,J,J1,J1j,J1j-12
3256,example,A good liar needs a good memory,J,J1,J1j,J1j-17
3257,example,Ein Lügner muss ein gutes Gedächtnis haben,J,J1,J1j,J1j-17
3258,example,Il faut qu'un menteur ait bonne mémoire,J,J1,J1j,J1j-17
3259,example,A travelled man has leave to lie,J,J1,J1j,J1j-20
3260,example,Old men and far travellers may lie by authority,J,J1,J1j,J1j-20
3261,example,Asu der Ferne ist gut lügen,J,J1,J1j,J1j-20
3262,example,A beau mentir qui vient de loin,J,J1,J1j,J1j-20
3263,example,"Lunga via, lunga bugia",J,J1,J1j,J1j-20
3264,example,Face your troubles cheerfully,J,J1,J1j,J1j-24
3265,example,Wear a winning face when losing,J,J1,J1j,J1j-24
3266,example,Garder le sourire,J,J1,J1j,J1j-24
3267,example,A bad workman quarrels with his tools,J,J1,J1j,J1j-29g
3268,example,Schlechter Arbeiter wird nie gutes Gerät finden,J,J1,J1j,J1j-29g
3269,example,lavandera mala no encuentra jamás buena piedra,J,J1,J1j,J1j-29g
3270,example,Sour grapes as the fox said when he could not reach them,J,J1,J1j,J1j-32
3271,example,La volpe dice che l'uva è agresta,J,J1,J1j,J1j-32
3272,example,Divertit vescis vulcupela vitis ab uvis (Latin),J,J1,J1j,J1j-32
3273,example,Fools and madmen speak the truth,J,J1,J1k,J1k-11
3274,example,Ogni vero non è buono a dire,J,J1,J1k,J1k-11
3275,example,Children and drunken folk speak the truth,J,J1,J1k,J1k-12
3276,example,Children and fools tell the truth,J,J1,J1k,J1k-12
3277,example,It is true that all men say,J,J1,J1k,J1k-12b
3278,example,A common blot is held no stain,J,J1,J1k,J1k-12b
3279,example,Better be foolish with all than wise by yourself what everybody says must be true,J,J1,J1k,J1k-12b
3280,example,Truth will out,J,J1,J1k,J1k-13
3281,example,Murder will out,J,J1,J1k,J1k-13
3282,example,Die Wahrheit will an den Tag,J,J1,J1k,J1k-13
3283,example,Veritas nunquam latet (Latin),J,J1,J1k,J1k-13
3284,example,A deserved reproach hurts,J,J1,J1k,J1k-15
3285,example,Truth hurts,J,J1,J1k,J1k-15
3286,example,Die Wahrheit tut weh,J,J1,J1k,J1k-15
3287,example,Veritas odium parit (Latin),J,J1,J1k,J1k-15
3288,example,Not all truths are proper to be told,J,J1,J1k,J1k-15b
3289,example,"Wer die Wahrheit spricht, schlägt den Freunden ins Gesicht",J,J1,J1k,J1k-15b
3290,example,"Obsequium amicos, veritas odium parit (Latin)",J,J1,J1k,J1k-15b
3291,example,No todas las verdades son para dichas,J,J1,J1k,J1k-15b
3292,example,That is true which stands the flame trl. Hindi,J,J1,J1k,J1k-16
3293,example,Indian,J,J1,J1k,J1k-16
3294,example,That is true which stands the flame,J,J1,J1k,J1k-16
3295,example,"Truth may be blamed, but cannot be shamed",J,J1,J1k,J1k-17
3296,example,"Die Wahrheit leidet wohl Not, aber nie den Tod",J,J1,J1k,J1k-17
3297,example,"Veritas premitur, non opprimitur (Latin)",J,J1,J1k,J1k-17
3298,example,"La verdad adelgaza, y no quiebra",J,J1,J1k,J1k-17
3299,example,Speak the truth and shame the devil,J,J1,J1k,J1k-18
3300,example,"Iß', was gar ist; trink, was klar ist; sprich, was wahr ist",J,J1,J1k,J1k-18
3301,example,The truthful man has no room even in the tavern trl. Singalese,J,J1,J1k,J1k-22
3302,example,Indian,J,J1,J1k,J1k-22
3303,example,The truthful man has no room even in the tavern,J,J1,J1k,J1k-22
3304,example,To tell the truth makes enemies,J,J1,J1k,J1k-23
3305,example,Wahrheti zeugt Hass,J,J1,J1k,J1k-23
3306,example,Veritas odium parit (Latin),J,J1,J1k,J1k-23
3307,example,Nimium altercando veritas amititur (Latin),J,J1,J1k,J1k-25
3308,example,Disputation is the shifter out of the truth,J,J1,J1k,J1k-25
3309,example,"Face to face, the truth comes out",J,J1,J1k,J1k-25
3310,example,De la discussion jaillit la lumière,J,J1,J1k,J1k-25
3311,example,Nimium altercando veritas amititur,J,J1,J1k,J1k-25
3312,example,"Follow not truth too near the heels, lest it dash out thy teeth",J,J1,J1k,J1k-27
3313,example,"Qui talonne la verité trop près, pourra avoir les dents brisés",J,J1,J1k,J1k-27
3314,example,"Quien sigue la veridad muy cerquita, podré haber los dientes quebrados",J,J1,J1k,J1k-27
3315,example,Better ask than go astray,J,J1,J1l,J1l-11
3316,example,mit Fragen kommt man nach Rom,J,J1,J1l,J1l-11
3317,example,Sciscitantes Troiam pervenere Graeci (Latin),J,J1,J1l,J1l-11
3318,example,A clever tongue will take you anywhere.,J,J1,J1l,J1l-16
3319,example,Kind words go a long way,J,J1,J1l,J1l-16
3320,example,La buone parole trovano buon luogo,J,J1,J1l,J1l-16
3321,example,A stupid question deserves no answer,J,J1,J1l,J1l-22
3322,example,Auf dumme Frage kaine Antwort,J,J1,J1l,J1l-22
3323,example,Ne respondeas stulto iuxta stultitiam eius (Latin),J,J1,J1l,J1l-22
3324,example,"À sotte demande, point de réponse",J,J1,J1l,J1l-22
3325,example,A fool may ask more questions in an hour than a wise man may answer in a year,J,J1,J1l,J1l-23
3326,example,"Ein Narr kan mehr fragen, als sieben Weise sagen",J,J1,J1l,J1l-23
3327,example,plura interrogantur a stulto quam queant a sapiente dilui (Latin,J,J1,J1l,J1l-23
3328,example,Silence gives consent,J,J1,J1l,J1l-26
3329,example,Keine Antwort ist auch eine Antwort,J,J1,J1l,J1l-26
3330,example,"Wer schweigt, bejagt",J,J1,J1l,J1l-26
3331,example,"Cum tacent, clamant (Latin)",J,J1,J1l,J1l-26
3332,example,My clock strikes once only,J,J1,J1l,J1l-29
3333,example,A little bird told me,J,J1,J1m,J1m-11
3334,example,Mein kleiner Finger hat mir's verraten,J,J1,J1m,J1m-11
3335,example,Mon petit doigt me l'a dit,J,J1,J1m,J1m-11
3336,example,me contó un pajarito,J,J1,J1m,J1m-11
3337,example,"The most deadly of wild beasts is a backbiter, of tame ones a flatterer",J,J1,J1m,J1m-13
3338,example,A clean hand wants no washing,J,J1,J1m,J1m-16
3339,example,Scandal will rub out like dirt when it is dry,J,J1,J1m,J1m-19
3340,example,Fling dirt enough and some will stick,J,J1,J1m,J1m-21
3341,example,"Colomniez , colomniez, il en reste toujours quelque chose",J,J1,J1m,J1m-21
3342,example,Believe only half of what you hear,J,J1,J1m,J1m-23
3343,example,"A great talker, a great liar",J,J1,J1m,J1m-23
3344,example,Rumour is a liar,J,J1,J1m,J1m-23
3345,example,"Wer viel redet, lügt viel",J,J1,J1m,J1m-23
3346,example,"Gran parlatore, gran mentitore / 'On dit' est un sot",J,J1,J1m,J1m-23
3347,example,Pigs grunt about everything and nothing,J,J1,J1m,J1m-30
3348,example,"Wer jedem das Maul stopfen wollte, der müßte viel Mehl haben",J,J1,J1m,J1m-30
3349,example,"Multa farina opus est, si quis omnium hominum ora accludere velit (Latin)",J,J1,J1m,J1m-30
3350,example,"He that has ears to hear, let him hear",J,J1,J1n,J1n-12
3351,example,A good asker needs a good listener,J,J1,J1n,J1n-12
3352,example,"À bon demandeur, bon écuteur",J,J1,J1n,J1n-12
3353,example,In at one ear and out at the other,J,J1,J1n,J1n-14
3354,example,Walls have ears,J,J1,J1n,J1n-18
3355,example,Fields have eyes and woods have ears,J,J1,J1n,J1n-18
3356,example,I muri hanno orecchi,J,J1,J1n,J1n-18
3357,example,Listeners never hear any good of themselves,J,J1,J1n,J1n-19
3358,example,Der Lauscher an der Wand hört seine eigene Schand,J,J1,J1n,J1n-19
3359,example,"Qui tend l'oreille, se la gratte",J,J1,J1n,J1n-19
3360,example,Talking pays no toll,J,J1,J1o,J1o-13
3361,example,Thoughts are free from toll,J,J1,J1o,J1o-14
3362,example,"Gedanken sind zollfrei, aber nicht höllenfrei",J,J1,J1o,J1o-14
3363,example,Liberae sunt nostrae cogitationes (Latin),J,J1,J1o,J1o-14
3364,example,Les pensées ne paient point de douane ou de péage,J,J1,J1o,J1o-14
3365,example,Every cock sings in his own manner,J,J1,J1o,J1o-15
3366,example,Jeder Vogel singt wie ihm der Schnabel gewachsen ist,J,J1,J1o,J1o-15
3367,example,The lion is not so fierce as he is painted,J,J1,J1o,J1o-19
3368,example,Geschrei macht den Wolf größer als er ist,J,J1,J1o,J1o-19
3369,example,Multa narrantur atrociora quam sint (Latin),J,J1,J1o,J1o-19
3370,example,No es tan fiero el león como lo pintan,J,J1,J1o,J1o-19
3371,example,The devil is not so black as he is painted,J,J1,J1o,J1o-20
3372,example,"Die Hölle ist nicht so heiss, wie man sie macht",J,J1,J1o,J1o-20
3373,example,Diabolus non est tam ater ac pingitur (Latin),J,J1,J1o,J1o-20
3374,example,The fish that gets away is always a large one trl. Chinese,J,J1,J1o,J1o-22
3375,example,The fish that gets away is always a large one,J,J1,J1o,J1o-22
3376,example,He is not free that draws his chain,J,J1,J1o,J1o-27
3377,example,"Es sind nicht alle frei, die ihre Ketten spotten",J,J1,J1o,J1o-27
3378,example,N'est pas sauvé qui traîne son lien,J,J1,J1o,J1o-27
3379,example,Jest not with the eye nor religion,J,J1,J1p,J1p-09
3380,example,Die Ehre und die Augen leiden keinen Scherz,J,J1,J1p,J1p-09
3381,example,"Non patitur ludum fama, fides, oculus(Latin)",J,J1,J1p,J1p-09
3382,example,Con el ojo y la fe no me burlaré,J,J1,J1p,J1p-09
3383,example,Dead folks are past fooling,J,J1,J1p,J1p-10
3384,example,Der Tod scherzt nicht,J,J1,J1p,J1p-10
3385,example,Döden skämtar inte,J,J1,J1p,J1p-10
3386,example,Horseplay is fool's play,J,J1,J1p,J1p-12d
3387,example,Rough play is low,J,J1,J1p,J1p-12d
3388,example,"Faustspiel, Bauernspiel",J,J1,J1p,J1p-12d
3389,example,"Jeux de main, jeu de vilains",J,J1,J1p,J1p-12d
3390,example,"Gioco di mano, gioco di villano",J,J1,J1p,J1p-12d
3391,example,The play won't pay the candles,J,J1,J1p,J1p-13
3392,example,Die Brühe kommt teuerer als der Braten,J,J1,J1p,J1p-13
3393,example,Superat quaestum sumptus (Latin),J,J1,J1p,J1p-13
3394,example,Le jeu ne vaut pas la chandelle,J,J1,J1p,J1p-13
3395,example,Il pesce non vale la salsa,J,J1,J1p,J1p-13
3396,example,What's writ is writ,J,J1,J1q,J1q-15
3397,example,"das Wort verhallt, die Schrift bleibt",J,J1,J1q,J1q-15
3398,example,Littera scripta manet (Latin),J,J1,J1q,J1q-15
3399,example,"La parole s'enfuit, et l'écriture demeure",J,J1,J1q,J1q-15
3400,example,Quel che è scritto non stringe,J,J1,J1q,J1q-15
3401,example,Paper won't blush,J,J1,J1q,J1q-16
3402,example,Papier wird nicht rot,J,J1,J1q,J1q-16
3403,example,Le papier ne rougit de rien,J,J1,J1q,J1q-16
3404,example,Epistula non erubescit (Latin),J,J1,J1q,J1q-16
3405,example,El papel todo lo tolera,J,J1,J1q,J1q-16
3406,example,The prince that is feared of many must fear many,K,K1,K1a,K1a-12
3407,example,"Wen viele fürchten, der muß viele fürchten",K,K1,K1a,K1a-12
3408,example,"Multis terribilis, caveto multos (Latin)",K,K1,K1a,K1a-12
3409,example,"Si eres terrible para muchos, de muchos habrás de guardarte",K,K1,K1a,K1a-12
3410,example,Winds sweep the summits,K,K1,K1a,K1a-13
3411,example,"Today a king, tomorrow a mouse",K,K1,K1a,K1a-13
3412,example,Hohe Bäume fagen viel Wind,K,K1,K1a,K1a-13
3413,example,Feriunt celsos fulmina colles (Latin),K,K1,K1a,K1a-13
3414,example,La saetta non cade in luoghi bassi,K,K1,K1a,K1a-13
3415,example,Nothing that is violent is permanent,K,K1,K1a,K1a-15
3416,example,Grosse Gewalt ist selten alt,K,K1,K1a,K1a-15
3417,example,Nullum violentum diuturnum (Latin),K,K1,K1a,K1a-15
3418,example,Violenza non dura a lungo,K,K1,K1a,K1a-15
3419,example,"Where God bestows an office, he gives brains to fill it",K,K1,K1a,K1a-19
3420,example,"Wem Gott ein Amt gibt, dem gibt er auch Verstand",K,K1,K1a,K1a-19
3421,example,A deo vocatus rite paratus (Latin),K,K1,K1a,K1a-19
3422,example,"Komu Bóg da urzad, tego juz i rozumem obdarzy (Polish)",K,K1,K1a,K1a-19
3423,example,Great men have reaching hands,K,K1,K1a,K1a-20
3424,example,Kings have long arms,K,K1,K1a,K1a-20
3425,example,Fürsten haben lange Hände und viele Ohren,K,K1,K1a,K1a-20
3426,example,Longae regum manus (Latin),K,K1,K1a,K1a-20
3427,example,A king's favour is no inheritance,K,K1,K1a,K1a-25
3428,example,Herrengnade erbet nicht,K,K1,K1a,K1a-25
3429,example,Promesse de grand n'est pas héritage,K,K1,K1a,K1a-25
3430,example,"So many servants, so many enemies",K,K1,K1a,K1a-27
3431,example,"Wieviel Knechte, soviel Feinde",K,K1,K1a,K1a-27
3432,example,"Quot servi, tot hostes (Latin)",K,K1,K1a,K1a-27
3433,example,Kings go mad and the people suffer for it,K,K1,K1b,K1b-11
3434,example,Grossen Herren Streit geht über Land und Leut',K,K1,K1b,K1b-11
3435,example,"Le roi se trompe, le peuple paie",K,K1,K1b,K1b-11
3436,example,abolute power corrupts absolutely,K,K1,K1b,K1b-11
3437,example,The master's footsteps fatten the soil,K,K1,K1b,K1b-13
3438,example,Des Herren Fuß düngt den Acker,K,K1,K1b,K1b-13
3439,example,Vestigia domini optimum stercus (Latin),K,K1,K1b,K1b-13
3440,example,El pie del dueño estiércol es para la heredad,K,K1,K1b,K1b-13
3441,example,The eye of the master will do more work than both his hands,K,K1,K1b,K1b-14
3442,example,The master's eye makes the horse fat,K,K1,K1b,K1b-14
3443,example,Das Auge des Herrn schafft mehr als seine beiden Hände,K,K1,K1b,K1b-14
3444,example,In facie domini servus bene servit ocelli(Latin),K,K1,K1b,K1b-14
3445,example,When the cat is away the mice play,K,K1,K1b,K1b-17
3446,example,"Ist die Katze aus dem Hause, so tanzen die Mäuse",K,K1,K1b,K1b-17
3447,example,"Quand le chat est parti, les souris dansent",K,K1,K1b,K1b-17
3448,example,"Cuando el gato duerme, los ratones bailan",K,K1,K1b,K1b-17
3449,example,He that has no head needs no hat,K,K1,K1b,K1b-21
